TimeStamp,FlowSensor
1438726449923,0.0689655172413794
1438726450024,0.0689655172413794
1438726450126,0.0
1438726450227,0.0
1438726450328,0.0
1438726450429,0.0689655172413794
1438726450530,0.0689655172413794
1438726450631,0.0
1438726450732,0.0
1438726450833,0.0
1438726450934,0.0344827586206897
1438726451035,0.0344827586206897
1438726451136,0.0
1438726451237,0.0
1438726451338,0.0
1438726451440,0.0689655172413794
1438726451541,0.0689655172413794
1438726451642,0.0344827586206897
1438726451743,0.0344827586206897
1438726451844,0.0344827586206897
1438726451945,-0.0344827586206897
1438726452046,-0.0344827586206897
1438726452147,0.10344827586206912
1438726452248,0.10344827586206912
1438726452349,0.10344827586206912
1438726452450,0.0689655172413794
1438726452551,0.0689655172413794
1438726452652,0.0344827586206897
1438726452753,0.0344827586206897
1438726452854,0.0344827586206897
1438726452955,0.0689655172413794
1438726453056,0.0689655172413794
1438726453157,0.0344827586206897
1438726453258,0.0344827586206897
1438726453360,-2.0344827586206926
1438726453461,-2.0344827586206926
1438726453562,-2.0344827586206926
1438726453663,0.0344827586206897
1438726453764,0.0344827586206897
1438726453865,0.0689655172413794
1438726453966,0.0689655172413794
1438726454067,0.0689655172413794
1438726454169,0.0344827586206897
1438726454270,0.0344827586206897
1438726454371,0.0344827586206897
1438726454472,0.0344827586206897
1438726454573,0.0344827586206897
1438726454674,79.55172413793115
1438726454775,79.55172413793115
1438726454876,14.482758620689676
1438726454977,14.482758620689676
1438726455078,14.482758620689676
1438726455179,27.310344827586245
1438726455281,27.310344827586245
1438726455382,0.8275862068965529
1438726455483,0.8275862068965529
1438726455584,0.8275862068965529
1438726455685,2.7241379310344866
1438726455786,2.7241379310344866
1438726455887,1.724137931034485
1438726455989,1.724137931034485
1438726456089,1.724137931034485
1438726456191,1.2068965517241397
1438726456292,1.2068965517241397
1438726456393,0.9655172413793117
1438726456494,0.9655172413793117
1438726456595,0.9655172413793117
1438726456696,0.8275862068965529
1438726456797,0.8275862068965529
1438726456898,0.6206896551724147
1438726457000,0.6206896551724147
1438726457101,0.6206896551724147
1438726457202,0.48275862068965586
1438726457303,0.48275862068965586
1438726457404,0.5517241379310353
1438726457505,0.5517241379310353
1438726457606,0.44827586206896614
1438726457707,0.44827586206896614
1438726457808,0.44827586206896614
1438726457909,0.344827586206897
1438726458011,0.344827586206897
1438726458112,0.37931034482758674
1438726458212,0.37931034482758674
1438726458314,0.37931034482758674
1438726458414,0.344827586206897
1438726458516,0.344827586206897
1438726458617,0.2758620689655176
1438726458718,0.2758620689655176
1438726458819,0.2758620689655176
1438726458920,0.20689655172413823
1438726459021,0.20689655172413823
1438726459122,0.31034482758620735
1438726459223,0.31034482758620735
1438726459324,0.31034482758620735
1438726459425,0.2758620689655176
1438726459526,0.2758620689655176
1438726459628,0.20689655172413823
1438726459729,0.20689655172413823
1438726459830,0.20689655172413823
1438726459931,0.20689655172413823
1438726460032,0.20689655172413823
1438726460133,0.1379310344827588
1438726460234,0.1379310344827588
1438726460335,0.1379310344827588
1438726460436,0.1379310344827588
1438726460537,0.1379310344827588
1438726460638,0.20689655172413823
1438726460739,0.20689655172413823
1438726460840,0.20689655172413823
1438726460941,0.1724137931034485
1438726461042,0.1724137931034485
1438726461144,0.1724137931034485
1438726461245,0.1724137931034485
1438726461346,0.1724137931034485
1438726461447,0.1379310344827588
1438726461548,0.1379310344827588
1438726461649,0.20689655172413823
1438726461750,0.20689655172413823
1438726461851,0.20689655172413823
1438726461952,0.20689655172413823
1438726462053,0.20689655172413823
1438726462154,0.1379310344827588
1438726462255,0.1379310344827588
1438726462356,0.1379310344827588
1438726462458,0.1724137931034485
1438726462559,0.1724137931034485
1438726462660,0.1724137931034485
1438726462761,0.1724137931034485
1438726462862,0.1379310344827588
1438726462963,0.1379310344827588
1438726463064,0.1379310344827588
1438726463165,0.20689655172413823
1438726463266,0.20689655172413823
1438726463367,0.1724137931034485
1438726463468,0.1724137931034485
1438726463569,0.1724137931034485
1438726463670,0.1379310344827588
1438726463771,0.1379310344827588
1438726463873,0.0689655172413794
1438726463974,0.0689655172413794
1438726464075,0.0689655172413794
1438726464176,0.10344827586206912
1438726464277,0.10344827586206912
1438726464378,0.1379310344827588
1438726464479,0.1379310344827588
1438726464580,0.1379310344827588
1438726464681,0.10344827586206912
1438726464782,0.10344827586206912
1438726464883,0.10344827586206912
1438726464984,0.10344827586206912
1438726465085,0.10344827586206912
1438726465186,0.0689655172413794
1438726465287,0.0689655172413794
1438726465388,0.1379310344827588
1438726465489,0.1379310344827588
1438726465590,0.1379310344827588
1438726465691,0.1379310344827588
1438726465792,0.1379310344827588
1438726465894,0.1379310344827588
1438726465995,0.1379310344827588
1438726466096,0.1379310344827588
1438726466197,0.10344827586206912
1438726466298,0.10344827586206912
1438726466399,0.10344827586206912
1438726466500,0.10344827586206912
1438726466601,0.10344827586206912
1438726466702,0.10344827586206912
1438726466803,0.10344827586206912
1438726466904,0.10344827586206912
1438726467005,0.10344827586206912
1438726467106,0.10344827586206912
1438726467207,0.10344827586206912
1438726467308,0.10344827586206912
1438726467409,0.10344827586206912
1438726467510,0.10344827586206912
1438726467611,0.0689655172413794
1438726467713,0.0689655172413794
1438726467814,0.0689655172413794
1438726467915,0.10344827586206912
1438726468016,0.10344827586206912
1438726468117,0.1379310344827588
1438726468218,0.1379310344827588
1438726468319,0.1379310344827588
1438726468420,0.10344827586206912
1438726468521,0.10344827586206912
1438726468622,0.1379310344827588
1438726468723,0.1379310344827588
1438726468824,0.1379310344827588
1438726468925,0.10344827586206912
1438726469026,0.10344827586206912
1438726469127,0.10344827586206912
1438726469229,0.10344827586206912
1438726469330,0.10344827586206912
1438726469431,0.1379310344827588
1438726469532,0.1379310344827588
1438726469633,0.0689655172413794
1438726469734,0.0689655172413794
1438726469835,0.0689655172413794
1438726469936,0.1379310344827588
1438726470037,0.1379310344827588
1438726470138,0.1724137931034485
1438726470239,0.1724137931034485
1438726470340,0.1724137931034485
1438726470441,0.10344827586206912
1438726470542,0.10344827586206912
1438726470643,0.1379310344827588
1438726470744,0.1379310344827588
1438726470845,0.1379310344827588
1438726470946,0.1379310344827588
1438726471047,0.1379310344827588
1438726471148,0.1379310344827588
1438726471249,0.1379310344827588
1438726471350,0.1379310344827588
1438726471451,0.1379310344827588
1438726471552,0.1379310344827588
1438726471653,0.10344827586206912
1438726471754,0.10344827586206912
1438726471855,0.10344827586206912
1438726471956,0.1724137931034485
1438726472079,0.1724137931034485
1438726472180,0.1724137931034485
1438726472281,0.1724137931034485
1438726472382,0.1379310344827588
1438726472483,0.1379310344827588
1438726472584,0.1379310344827588
1438726472685,0.10344827586206912
1438726472786,0.10344827586206912
1438726472887,0.10344827586206912
1438726472988,0.10344827586206912
1438726473089,0.10344827586206912
1438726473190,0.1379310344827588
1438726473291,0.1379310344827588
1438726473392,0.0689655172413794
1438726473493,0.0689655172413794
1438726473595,0.0689655172413794
1438726473696,0.10344827586206912
1438726473797,0.10344827586206912
1438726473898,0.1724137931034485
1438726473999,0.1724137931034485
1438726474100,0.1724137931034485
1438726474201,0.0689655172413794
1438726474302,0.0689655172413794
1438726474403,0.1724137931034485
1438726474504,0.1724137931034485
1438726474605,0.1724137931034485
1438726474706,0.1379310344827588
1438726474807,0.1379310344827588
1438726474908,0.0689655172413794
1438726475009,0.0689655172413794
1438726475110,0.10344827586206912
1438726475211,0.10344827586206912
1438726475313,0.10344827586206912
1438726475414,0.1379310344827588
1438726475515,0.1379310344827588
1438726475616,0.10344827586206912
1438726475717,0.10344827586206912
1438726475818,0.10344827586206912
1438726475919,0.10344827586206912
1438726476020,0.10344827586206912
1438726476121,0.1379310344827588
1438726476222,0.1379310344827588
1438726476323,0.1379310344827588
1438726476425,0.10344827586206912
1438726476526,0.10344827586206912
1438726476627,0.1379310344827588
1438726476728,0.1379310344827588
1438726476829,0.1379310344827588
1438726476930,0.10344827586206912
1438726477031,0.10344827586206912
1438726477132,0.0689655172413794
1438726477233,0.0689655172413794
1438726477334,0.0689655172413794
1438726477435,0.1379310344827588
1438726477536,0.1379310344827588
1438726477637,0.10344827586206912
1438726477738,0.10344827586206912
1438726477839,0.10344827586206912
1438726477940,0.1379310344827588
1438726478041,0.1379310344827588
1438726478142,0.0689655172413794
1438726478243,0.0689655172413794
1438726478344,0.0689655172413794
1438726478445,0.10344827586206912
1438726478546,0.10344827586206912
1438726478647,0.0689655172413794
1438726478748,0.0689655172413794
1438726478849,0.0689655172413794
1438726478950,0.10344827586206912
1438726479051,0.10344827586206912
1438726479152,0.10344827586206912
1438726479253,0.10344827586206912
1438726479354,0.10344827586206912
1438726479455,0.10344827586206912
1438726479556,0.10344827586206912
1438726479657,0.0689655172413794
1438726479758,0.0689655172413794
1438726479859,0.1379310344827588
1438726479960,0.1379310344827588
1438726480062,0.1379310344827588
1438726480163,0.10344827586206912
1438726480264,0.10344827586206912
1438726480365,0.10344827586206912
1438726480466,0.10344827586206912
1438726480567,0.10344827586206912
1438726480668,0.1724137931034485
1438726480769,0.1724137931034485
1438726480870,0.10344827586206912
1438726480971,0.10344827586206912
1438726481072,0.10344827586206912
1438726481173,0.10344827586206912
1438726481274,0.10344827586206912
1438726481375,0.10344827586206912
1438726481476,0.10344827586206912
1438726481577,0.10344827586206912
1438726481678,0.0689655172413794
1438726481779,0.0689655172413794
1438726481880,0.10344827586206912
1438726481981,0.10344827586206912
1438726482082,0.10344827586206912
1438726482183,0.0689655172413794
1438726482284,0.0689655172413794
1438726482385,0.1379310344827588
1438726482486,0.1379310344827588
1438726482587,0.1379310344827588
1438726482688,0.0689655172413794
1438726482789,0.0689655172413794
1438726482890,0.0689655172413794
1438726482991,0.0689655172413794
1438726483092,0.0689655172413794
1438726483193,0.10344827586206912
1438726483294,0.10344827586206912
1438726483396,0.10344827586206912
1438726483497,0.10344827586206912
1438726483598,0.10344827586206912
1438726483698,0.10344827586206912
1438726483800,0.10344827586206912
1438726483901,0.0689655172413794
1438726484002,0.0689655172413794
1438726484103,0.0689655172413794
1438726484204,0.1379310344827588
1438726484305,0.1379310344827588
1438726484406,0.0689655172413794
1438726484507,0.0689655172413794
1438726484608,0.1379310344827588
1438726484709,0.1379310344827588
1438726484810,0.1379310344827588
1438726484911,0.1724137931034485
1438726485012,0.1724137931034485
1438726485113,0.10344827586206912
1438726485214,0.10344827586206912
1438726485315,0.10344827586206912
1438726485417,0.0689655172413794
1438726485518,0.0689655172413794
1438726485619,0.10344827586206912
1438726485720,0.10344827586206912
1438726485821,0.10344827586206912
1438726485922,0.10344827586206912
1438726486023,0.10344827586206912
1438726486124,0.1379310344827588
1438726486225,0.1379310344827588
1438726486326,0.1379310344827588
1438726486427,0.1724137931034485
1438726486528,0.1724137931034485
1438726486629,0.10344827586206912
1438726486730,0.10344827586206912
1438726486831,0.10344827586206912
1438726486932,0.10344827586206912
1438726487033,0.10344827586206912
1438726487134,0.10344827586206912
1438726487235,0.10344827586206912
1438726487336,0.10344827586206912
1438726487437,0.10344827586206912
1438726487538,0.10344827586206912
1438726487639,0.1379310344827588
1438726487740,0.1379310344827588
1438726487841,0.1379310344827588
1438726487942,0.0689655172413794
1438726488043,0.0689655172413794
1438726488144,0.10344827586206912
1438726488245,0.10344827586206912
1438726488346,0.10344827586206912
1438726488447,0.1379310344827588
1438726488548,0.1379310344827588
1438726488649,0.10344827586206912
1438726488750,0.10344827586206912
1438726488851,0.10344827586206912
1438726488951,0.10344827586206912
1438726489052,0.10344827586206912
1438726489153,0.10344827586206912
1438726489254,0.10344827586206912
1438726489355,0.10344827586206912
1438726489456,0.10344827586206912
1438726489557,0.10344827586206912
1438726489658,0.1379310344827588
1438726489760,0.1379310344827588
1438726489861,0.10344827586206912
1438726489961,0.10344827586206912
1438726490062,0.10344827586206912
1438726490163,0.1379310344827588
1438726490264,0.1379310344827588
1438726490365,0.1379310344827588
1438726490467,0.1379310344827588
1438726490568,0.1379310344827588
1438726490669,0.1379310344827588
1438726490770,0.1379310344827588
1438726490871,0.1379310344827588
1438726490972,0.1379310344827588
1438726491073,0.1379310344827588
1438726491174,0.10344827586206912
1438726491275,0.10344827586206912
1438726491376,0.1379310344827588
1438726491477,0.1379310344827588
1438726491578,0.1379310344827588
1438726491679,0.10344827586206912
1438726491780,0.10344827586206912
1438726491881,0.10344827586206912
1438726491982,0.10344827586206912
1438726492083,0.10344827586206912
1438726492184,0.1724137931034485
1438726492285,0.1724137931034485
1438726492386,0.10344827586206912
1438726492487,0.10344827586206912
1438726492588,0.10344827586206912
1438726492689,0.1379310344827588
1438726492790,0.1379310344827588
1438726492891,0.10344827586206912
1438726492992,0.10344827586206912
1438726493093,0.10344827586206912
1438726493194,0.10344827586206912
1438726493295,0.10344827586206912
1438726493396,0.0689655172413794
1438726493498,0.0689655172413794
1438726493599,0.0689655172413794
1438726493700,0.10344827586206912
1438726493801,0.10344827586206912
1438726493902,0.10344827586206912
1438726494003,0.10344827586206912
1438726494104,0.10344827586206912
1438726494205,0.10344827586206912
1438726494306,0.10344827586206912
1438726494407,0.0689655172413794
1438726494508,0.0689655172413794
1438726494609,0.0689655172413794
1438726494710,0.0689655172413794
1438726494811,0.0689655172413794
1438726494912,0.10344827586206912
1438726495013,0.10344827586206912
1438726495114,0.10344827586206912
1438726495215,0.10344827586206912
1438726495316,0.10344827586206912
1438726495417,0.10344827586206912
1438726495518,0.10344827586206912
1438726495619,0.1379310344827588
1438726495720,0.1379310344827588
1438726495821,0.1379310344827588
1438726495922,0.10344827586206912
1438726496023,0.10344827586206912
1438726496124,0.10344827586206912
1438726496226,0.10344827586206912
1438726496327,0.10344827586206912
1438726496428,0.1379310344827588
1438726496529,0.1379310344827588
1438726496630,0.0344827586206897
1438726496731,0.0344827586206897
1438726496831,0.0344827586206897
1438726496932,0.0689655172413794
1438726497034,0.0689655172413794
1438726497134,0.1379310344827588
1438726497236,0.1379310344827588
1438726497337,0.1379310344827588
1438726497438,0.0689655172413794
1438726497539,0.0689655172413794
1438726497640,0.10344827586206912
1438726497741,0.10344827586206912
1438726497842,0.10344827586206912
1438726497943,0.10344827586206912
1438726498044,0.10344827586206912
1438726498145,0.1379310344827588
1438726498246,0.1379310344827588
1438726498346,0.1379310344827588
1438726498447,0.1379310344827588
1438726498548,0.1379310344827588
1438726498649,0.10344827586206912
1438726498749,0.10344827586206912
1438726498850,0.10344827586206912
1438726498951,0.0689655172413794
1438726499052,0.0689655172413794
1438726499152,0.1379310344827588
1438726499253,0.1379310344827588
1438726499354,0.1379310344827588
1438726499455,0.10344827586206912
1438726499555,0.10344827586206912
1438726499656,0.10344827586206912
1438726499757,0.10344827586206912
1438726499858,0.10344827586206912
1438726499958,0.10344827586206912
1438726500059,0.10344827586206912
1438726500160,0.10344827586206912
1438726500261,0.10344827586206912
1438726500362,0.10344827586206912
1438726500462,0.10344827586206912
1438726500563,0.10344827586206912
1438726500664,0.0689655172413794
1438726500765,0.0689655172413794
1438726500865,0.10344827586206912
1438726500966,0.10344827586206912
1438726501067,0.10344827586206912
1438726501168,0.10344827586206912
1438726501268,0.10344827586206912
1438726501369,0.0689655172413794
1438726501470,0.0689655172413794
1438726501571,0.0689655172413794
1438726501671,0.10344827586206912
1438726501772,0.10344827586206912
1438726501873,0.10344827586206912
1438726501974,0.10344827586206912
1438726502074,0.10344827586206912
1438726502175,0.10344827586206912
1438726502276,0.10344827586206912
1438726502377,0.10344827586206912
1438726502477,0.10344827586206912
1438726502578,0.10344827586206912
1438726502679,0.1724137931034485
1438726502780,0.1724137931034485
1438726502880,0.20689655172413823
1438726502981,0.20689655172413823
1438726503082,0.20689655172413823
1438726503183,0.10344827586206912
1438726503283,0.10344827586206912
1438726503384,0.1379310344827588
1438726503485,0.1379310344827588
1438726503586,0.1379310344827588
1438726503687,0.10344827586206912
1438726503788,0.10344827586206912
1438726503889,0.10344827586206912
1438726503989,0.10344827586206912
1438726504090,0.10344827586206912
1438726504191,0.1379310344827588
1438726504292,0.1379310344827588
1438726504393,0.10344827586206912
1438726504495,0.10344827586206912
1438726504596,0.10344827586206912
1438726504696,0.10344827586206912
1438726504798,0.10344827586206912
1438726504898,0.1379310344827588
1438726505000,0.1379310344827588
1438726505101,0.1379310344827588
1438726505202,0.1379310344827588
1438726505303,0.1379310344827588
1438726505404,0.10344827586206912
1438726505505,0.10344827586206912
1438726505606,0.10344827586206912
1438726505707,0.1379310344827588
1438726505808,0.1379310344827588
1438726505909,0.10344827586206912
1438726506010,0.10344827586206912
1438726506111,0.10344827586206912
1438726506212,0.10344827586206912
1438726506313,0.10344827586206912
1438726506414,0.0689655172413794
1438726506515,0.0689655172413794
1438726506616,0.1379310344827588
1438726506717,0.1379310344827588
1438726506818,0.1379310344827588
1438726506919,0.10344827586206912
1438726507020,0.10344827586206912
1438726507121,0.0689655172413794
1438726507222,0.0689655172413794
1438726507323,0.0689655172413794
1438726507425,0.1379310344827588
1438726507526,0.1379310344827588
1438726507626,0.10344827586206912
1438726507727,0.10344827586206912
1438726507828,0.10344827586206912
1438726507929,0.10344827586206912
1438726508030,0.10344827586206912
1438726508132,0.0689655172413794
1438726508233,0.0689655172413794
1438726508334,0.0689655172413794
1438726508435,0.0344827586206897
1438726508535,0.0344827586206897
1438726508636,0.0689655172413794
1438726508737,0.0689655172413794
1438726508838,0.0689655172413794
1438726508939,0.1379310344827588
1438726509040,0.1379310344827588
1438726509141,0.10344827586206912
1438726509242,0.10344827586206912
1438726509343,0.10344827586206912
1438726509444,0.10344827586206912
1438726509545,0.10344827586206912
1438726509646,0.0344827586206897
1438726509747,0.0344827586206897
1438726509848,0.0344827586206897
1438726509949,0.1379310344827588
1438726510050,0.1379310344827588
1438726510151,0.1379310344827588
1438726510252,0.1379310344827588
1438726510353,0.1379310344827588
1438726510454,0.0689655172413794
1438726510555,0.0689655172413794
1438726510656,0.1724137931034485
1438726510757,0.1724137931034485
1438726510858,0.1379310344827588
1438726510959,0.1379310344827588
1438726511060,0.1379310344827588
1438726511161,0.0689655172413794
1438726511262,0.0689655172413794
1438726511363,0.1379310344827588
1438726511464,0.1379310344827588
1438726511565,0.1379310344827588
1438726511666,0.10344827586206912
1438726511767,0.10344827586206912
1438726511868,0.1379310344827588
1438726511969,0.1379310344827588
1438726512070,0.1379310344827588
1438726512171,0.1379310344827588
1438726512272,0.1379310344827588
1438726512372,0.10344827586206912
1438726512473,0.10344827586206912
1438726512574,0.10344827586206912
1438726512675,0.10344827586206912
1438726512776,0.10344827586206912
1438726512876,0.1379310344827588
1438726512977,0.1379310344827588
1438726513078,0.1379310344827588
1438726513179,0.10344827586206912
1438726513280,0.10344827586206912
1438726513381,0.10344827586206912
1438726513482,0.10344827586206912
1438726513583,0.10344827586206912
1438726513683,0.10344827586206912
1438726513784,0.10344827586206912
1438726513885,0.10344827586206912
1438726513986,0.10344827586206912
1438726514086,0.10344827586206912
1438726514187,0.10344827586206912
1438726514288,0.10344827586206912
1438726514389,0.0344827586206897
1438726514490,0.0344827586206897
1438726514590,0.0344827586206897
1438726514691,0.1379310344827588
1438726514792,0.1379310344827588
1438726514893,0.10344827586206912
1438726514994,0.10344827586206912
1438726515094,0.10344827586206912
1438726515195,0.10344827586206912
1438726515297,0.10344827586206912
1438726515398,0.0689655172413794
1438726515499,0.0689655172413794
1438726515600,0.0689655172413794
1438726515701,0.10344827586206912
1438726515802,0.10344827586206912
1438726515903,0.0344827586206897
1438726516004,0.0344827586206897
1438726516105,0.0344827586206897
1438726516206,0.10344827586206912
1438726516307,0.10344827586206912
1438726516408,0.1379310344827588
1438726516509,0.1379310344827588
1438726516610,0.1379310344827588
1438726516711,0.1379310344827588
1438726516812,0.1379310344827588
1438726516913,0.10344827586206912
1438726517014,0.10344827586206912
1438726517115,0.10344827586206912
1438726517216,0.10344827586206912
1438726517317,0.10344827586206912
1438726517418,0.10344827586206912
1438726517519,0.10344827586206912
1438726517620,0.10344827586206912
1438726517721,0.10344827586206912
1438726517822,0.10344827586206912
1438726517923,0.10344827586206912
1438726518024,0.10344827586206912
1438726518125,0.10344827586206912
1438726518226,0.10344827586206912
1438726518327,0.10344827586206912
1438726518428,0.0689655172413794
1438726518529,0.0689655172413794
1438726518630,0.10344827586206912
1438726518731,0.10344827586206912
1438726518832,0.10344827586206912
1438726518933,0.10344827586206912
1438726519034,0.10344827586206912
1438726519135,0.10344827586206912
1438726519236,0.10344827586206912
1438726519337,0.10344827586206912
1438726519438,0.1379310344827588
1438726519539,0.1379310344827588
1438726519640,0.1379310344827588
1438726519741,0.1379310344827588
1438726519842,0.1379310344827588
1438726519943,0.10344827586206912
1438726520044,0.10344827586206912
1438726520145,0.0689655172413794
1438726520246,0.0689655172413794
1438726520347,0.0689655172413794
1438726520448,0.10344827586206912
1438726520549,0.10344827586206912
1438726520651,0.10344827586206912
1438726520751,0.10344827586206912
1438726520853,0.10344827586206912
1438726520954,0.10344827586206912
1438726521055,0.10344827586206912
1438726521156,0.1379310344827588
1438726521256,0.1379310344827588
1438726521357,0.10344827586206912
1438726521458,0.10344827586206912
1438726521559,0.10344827586206912
1438726521660,0.1724137931034485
1438726521761,0.1724137931034485
1438726521862,0.10344827586206912
1438726521963,0.10344827586206912
1438726522064,0.10344827586206912
1438726522166,0.10344827586206912
1438726522267,0.10344827586206912
1438726522368,0.1379310344827588
1438726522482,0.1379310344827588
1438726522583,0.1379310344827588
1438726522684,0.0689655172413794
1438726522785,0.0689655172413794
1438726522886,0.10344827586206912
1438726522987,0.10344827586206912
1438726523088,0.10344827586206912
1438726523189,0.0689655172413794
1438726523290,0.0689655172413794
1438726523391,0.1379310344827588
1438726523492,0.1379310344827588
1438726523593,0.1379310344827588
1438726523694,0.0689655172413794
1438726523795,0.0689655172413794
1438726523896,0.10344827586206912
1438726523997,0.10344827586206912
1438726524098,0.10344827586206912
1438726524199,0.10344827586206912
1438726524300,0.10344827586206912
1438726524401,0.10344827586206912
1438726524503,0.10344827586206912
1438726524603,0.10344827586206912
1438726524704,0.10344827586206912
1438726524805,0.10344827586206912
1438726524906,0.10344827586206912
1438726525007,0.10344827586206912
1438726525108,0.10344827586206912
1438726525209,0.10344827586206912
1438726525310,0.10344827586206912
1438726525411,0.10344827586206912
1438726525512,0.10344827586206912
1438726525613,0.0689655172413794
1438726525714,0.0689655172413794
1438726525815,0.0689655172413794
1438726525916,0.10344827586206912
1438726526017,0.10344827586206912
1438726526118,0.0689655172413794
1438726526219,0.0689655172413794
1438726526319,0.0689655172413794
1438726526420,0.0344827586206897
1438726526521,0.0344827586206897
1438726526622,0.0689655172413794
1438726526723,0.0689655172413794
1438726526824,0.0689655172413794
1438726526925,0.10344827586206912
1438726527026,0.10344827586206912
1438726527128,0.1379310344827588
1438726527229,0.1379310344827588
1438726527329,0.1379310344827588
1438726527430,0.10344827586206912
1438726527531,0.10344827586206912
1438726527632,0.10344827586206912
1438726527733,0.10344827586206912
1438726527834,0.10344827586206912
1438726527935,0.1379310344827588
1438726528036,0.1379310344827588
1438726528137,0.1379310344827588
1438726528238,0.1379310344827588
1438726528339,0.1379310344827588
1438726528440,0.10344827586206912
1438726528540,0.10344827586206912
1438726528641,0.0689655172413794
1438726528742,0.0689655172413794
1438726528843,0.0689655172413794
1438726528944,0.10344827586206912
1438726529045,0.10344827586206912
1438726529145,0.1724137931034485
1438726529246,0.1724137931034485
1438726529347,0.1724137931034485
1438726529448,0.1379310344827588
1438726529550,0.1379310344827588
1438726529651,0.1379310344827588
1438726529752,0.1379310344827588
1438726529853,0.1379310344827588
1438726529953,0.0344827586206897
1438726530054,0.0344827586206897
1438726530156,0.10344827586206912
1438726530257,0.10344827586206912
1438726530358,0.10344827586206912
1438726530459,0.10344827586206912
1438726530560,0.10344827586206912
1438726530661,0.10344827586206912
1438726530762,0.10344827586206912
1438726530863,0.1724137931034485
1438726530964,0.1724137931034485
1438726531065,0.1724137931034485
1438726531166,0.1724137931034485
1438726531267,0.1724137931034485
1438726531368,0.10344827586206912
1438726531469,0.10344827586206912
1438726531570,0.10344827586206912
1438726531671,0.0689655172413794
1438726531772,0.0689655172413794
1438726531873,0.10344827586206912
1438726531974,0.10344827586206912
1438726532075,0.10344827586206912
1438726532176,0.10344827586206912
1438726532277,0.10344827586206912
1438726532378,0.10344827586206912
1438726532491,0.10344827586206912
1438726532592,0.10344827586206912
1438726532693,0.1379310344827588
1438726532794,0.1379310344827588
1438726532895,0.1724137931034485
1438726532996,0.1724137931034485
1438726533097,0.1724137931034485
1438726533198,0.10344827586206912
1438726533299,0.10344827586206912
1438726533400,0.10344827586206912
1438726533501,0.10344827586206912
1438726533602,0.10344827586206912
1438726533703,0.10344827586206912
